filename,width,height,class,xmin,ymin,xmax,ymax
B6N_LGRB_I_R06T_part_00393210_00458745_708.png,1247,189,delamination,0,20,1247,46
B6N_LGRB_I_R06T_part_00393210_00458745_709.png,500,189,delamination,222,41,277,64
B6N_LGRB_I_R06T_part_00393210_00458745_710.png,500,189,delamination,186,47,313,67
B6N_LGRB_I_R06T_part_00393210_00458745_711.png,1280,189,delamination,0,17,1280,42
B6N_LGRB_I_R06T_part_00393210_00458745_712.png,500,189,delamination,179,36,321,70
B6N_LGRB_I_R06T_part_00393210_00458745_713.png,1280,189,delamination,0,20,1280,47
B6N_LGRB_I_R06T_part_00393210_00458745_714.png,500,189,delamination,191,17,309,39
B6N_LGRB_I_R06T_part_00393210_00458745_715.png,1280,189,delamination,0,24,1280,42
B6N_LGRB_I_R06T_part_00393210_00458745_716.png,500,189,delamination,120,43,380,67
B6N_LGRB_I_R06T_part_00393210_00458745_718.png,573,189,delamination,0,18,573,48
B6N_LGRB_I_R06T_part_00393210_00458745_720.png,500,189,delamination,165,21,334,51
B6N_LGRB_I_R06T_part_00393210_00458745_721.png,500,189,delamination,208,18,291,38
B6N_LGRB_I_R06T_part_00393210_00458745_722.png,500,189,delamination,218,44,281,62
B6N_LGRB_I_R06T_part_00393210_00458745_723.png,500,189,delamination,189,16,311,43
B6N_LGRB_I_R06T_part_00393210_00458745_724.png,500,189,delamination,162,22,338,44
B6N_LGRB_I_R06T_part_00393210_00458745_725.png,500,189,delamination,140,21,360,45
B6N_LGRB_I_R06T_part_00393210_00458745_726.png,500,189,delamination,186,18,314,45
B6N_LGRB_I_R06T_part_00393210_00458745_727.png,500,189,delamination,183,20,316,42
B6N_LGRB_I_R06T_part_00393210_00458745_728.png,500,189,delamination,171,45,329,64
B6N_LGRB_I_R06T_part_00393210_00458745_729.png,500,189,delamination,102,21,397,45
B6N_LGRB_I_R06T_part_00393210_00458745_730.png,500,189,delamination,182,41,318,62
B6N_LGRB_I_R06T_part_00393210_00458745_731.png,544,189,delamination,0,18,544,39
B6N_LGRB_I_R06T_part_00393210_00458745_732.png,500,189,delamination,200,47,300,64
B6N_LGRB_I_R06T_part_00393210_00458745_733.png,500,189,delamination,174,21,325,38
B6N_LGRB_I_R06T_part_00393210_00458745_734.png,500,189,delamination,79,40,420,62
B6N_LGRB_I_R06T_part_00393210_00458745_735.png,500,189,delamination,155,15,344,38
B6N_LGRB_I_R06T_part_00393210_00458745_736.png,890,189,delamination,0,17,890,45
B6N_LGRB_I_R06T_part_00393210_00458745_738.png,500,189,delamination,150,18,349,41
B6N_LGRB_I_R06T_part_00393210_00458745_739.png,500,189,delamination,202,22,298,41
B6N_LGRB_I_R06T_part_00393210_00458745_740.png,500,189,delamination,200,40,300,57
B6N_LGRB_I_R06T_part_00393210_00458745_741.png,632,189,delamination,0,20,632,43
B6N_LGRB_I_R06T_part_00393210_00458745_742.png,854,189,delamination,0,18,854,39
B6N_LGRB_I_R06T_part_00393210_00458745_743.png,500,189,delamination,160,41,339,66
B6N_LGRB_I_R06T_part_00393210_00458745_744.png,500,189,delamination,185,20,314,45
B6N_LGRB_I_R06T_part_00393210_00458745_745.png,622,189,delamination,0,23,622,43
B6N_LGRB_I_R06T_part_00393210_00458745_746.png,977,189,delamination,0,21,977,45
B6N_LGRB_I_R06T_part_00393210_00458745_747.png,500,189,delamination,116,18,384,42
B6N_LGRB_I_R06T_part_00393210_00458745_748.png,500,189,delamination,218,16,282,48
B6N_LGRB_I_R06T_part_00393210_00458745_749.png,500,189,delamination,219,37,281,67
B6N_LGRB_I_R06T_part_00393210_00458745_750.png,500,189,delamination,209,16,291,45
B6N_LGRB_I_R06T_part_00393210_00458745_751.png,500,189,delamination,224,19,276,42
B6N_LGRB_I_R06T_part_00393210_00458745_752.png,500,189,delamination,200,44,299,65
B6N_LGRB_I_R06T_part_00393210_00458745_755.png,500,189,delamination,108,16,391,50
B6N_LGRB_I_R06T_part_00393210_00458745_756.png,500,189,delamination,131,20,369,50
B6N_LGRB_I_R06T_part_00393210_00458745_757.png,500,189,delamination,226,42,274,66
B6N_LGRB_I_R06T_part_00393210_00458745_758.png,500,189,delamination,231,47,269,66
B6N_LGRB_I_R06T_part_00393210_00458745_759.png,500,189,delamination,226,43,273,67
B6N_LGRB_I_R06T_part_00393210_00458745_760.png,500,189,delamination,219,16,281,43
B6N_LGRB_I_R06T_part_00393210_00458745_761.png,500,189,delamination,202,39,297,59
B6N_LGRB_I_R06T_part_00393210_00458745_762.png,500,189,delamination,164,43,335,68
B6N_LGRB_I_R06T_part_00393210_00458745_763.png,500,189,delamination,204,41,296,67
B6N_LGRB_I_R06T_part_00393210_00458745_764.png,500,189,delamination,177,18,323,46
B6N_LGRB_I_R06T_part_00393210_00458745_765.png,500,189,delamination,200,20,299,51
B6N_LGRB_I_R06T_part_00393210_00458745_766.png,500,189,delamination,209,44,290,63
B6N_LGRB_I_R06T_part_00393210_00458745_767.png,500,189,delamination,210,22,289,45
B6N_LGRB_I_R06T_part_00393210_00458745_768.png,500,189,delamination,161,45,338,63
B6N_LGRB_I_R06T_part_00393210_00458745_769.png,500,189,delamination,171,22,328,41
B6N_LGRB_I_R06T_part_00393210_00458745_770.png,500,189,delamination,222,43,278,67
B6N_LGRB_I_R06T_part_00393210_00458745_771.png,500,189,delamination,125,45,375,63
B6N_LGRB_I_R06T_part_00393210_00458745_772.png,500,189,delamination,223,41,277,71
B6N_LGRB_I_R06T_part_00393210_00458745_773.png,500,189,delamination,227,41,272,63
B6N_LGRB_I_R06T_part_00393210_00458745_774.png,500,189,delamination,215,40,285,65
B6N_LGRB_I_R06T_part_00393210_00458745_775.png,500,189,delamination,170,42,329,71
B6N_LGRB_I_R06T_part_00393210_00458745_776.png,500,189,delamination,171,47,328,73
B6N_LGRB_I_R06T_part_00393210_00458745_778.png,500,189,delamination,215,24,284,50
B6N_LGRB_I_R06T_part_00393210_00458745_781.png,500,189,delamination,214,20,286,41
B6N_LGRB_I_R06T_part_00393210_00458745_782.png,500,189,delamination,219,40,281,60
B6N_LGRB_I_R06T_part_00393210_00458745_783.png,500,189,delamination,116,40,384,64
B6N_LGRB_I_R06T_part_00393210_00458745_785.png,500,189,delamination,146,21,353,47
B6N_LGRB_I_R06T_part_00393210_00458745_786.png,500,189,delamination,197,38,302,68
B6N_LGRB_I_R06T_part_00393210_00458745_787.png,500,189,delamination,96,21,403,45
B6N_LGRB_I_R06T_part_00393210_00458745_790.png,500,189,delamination,216,26,284,47
B6N_LGRB_I_R06T_part_00393210_00458745_791.png,571,189,delamination,0,20,571,50
B6N_LGRB_I_R06T_part_00393210_00458745_792.png,500,189,delamination,9,22,491,50
B6N_LGRB_I_R06T_part_00393210_00458745_793.png,500,189,delamination,192,25,307,47
B6N_UGRB_I_R06T_part_00000000_00065535_794.png,500,189,delamination,177,18,322,42
B6N_UGRB_I_R06T_part_00000000_00065535_795.png,500,189,delamination,175,39,324,61
B6N_UGRB_I_R06T_part_00000000_00065535_796.png,500,189,delamination,218,36,282,63
B6N_UGRB_I_R06T_part_00000000_00065535_797.png,500,189,delamination,150,22,349,42
B6N_UGRB_I_R06T_part_00000000_00065535_799.png,500,189,delamination,216,41,283,58
B6N_UGRB_I_R06T_part_00000000_00065535_800.png,500,189,delamination,219,19,280,42
B6N_UGRB_I_R06T_part_00000000_00065535_801.png,500,189,delamination,226,25,273,41
B6N_UGRB_I_R06T_part_00000000_00065535_802.png,500,189,delamination,214,44,286,54
B6N_UGRB_I_R06T_part_00000000_00065535_803.png,500,189,delamination,178,22,321,36
B6N_UGRB_I_R06T_part_00000000_00065535_804.png,500,189,delamination,218,39,282,55
B6N_UGRB_I_R06T_part_00000000_00065535_805.png,500,189,delamination,222,37,277,54
B6N_UGRB_I_R06T_part_00000000_00065535_806.png,500,189,delamination,211,33,289,55
B6N_UGRB_I_R06T_part_00000000_00065535_807.png,500,189,delamination,212,15,287,36
B6N_UGRB_I_R06T_part_00000000_00065535_808.png,500,189,delamination,206,39,293,59
B6N_UGRB_I_R06T_part_00000000_00065535_809.png,500,189,delamination,205,38,294,55
B6N_UGRB_I_R06T_part_00000000_00065535_810.png,500,189,delamination,163,22,337,40
B6N_UGRB_I_R06T_part_00000000_00065535_811.png,500,189,delamination,218,40,282,62
B6N_UGRB_I_R06T_part_00000000_00065535_812.png,500,189,delamination,208,42,291,62
B6N_UGRB_I_R06T_part_00000000_00065535_814.png,500,189,delamination,227,20,273,38
B6N_UGRB_I_R06T_part_00000000_00065535_815.png,500,189,delamination,210,20,290,38
B6N_UGRB_I_R06T_part_00000000_00065535_816.png,500,189,delamination,213,35,286,64
B6N_UGRB_I_R06T_part_00000000_00065535_817.png,500,189,delamination,218,20,281,32
B6N_UGRB_I_R06T_part_00000000_00065535_819.png,500,189,delamination,230,42,269,59
B6N_UGRB_I_R06T_part_00000000_00065535_820.png,500,189,delamination,211,17,289,35
B6N_UGRB_I_R06T_part_00000000_00065535_821.png,500,189,delamination,217,40,283,57
B6N_UGRB_I_R06T_part_00000000_00065535_822.png,500,189,delamination,212,18,287,43
B6N_UGRB_I_R06T_part_00000000_00065535_823.png,500,189,delamination,196,41,304,60
B6N_UGRB_I_R06T_part_00000000_00065535_827.png,500,189,delamination,207,39,292,60
B6N_UGRB_I_R06T_part_00000000_00065535_828.png,500,189,delamination,207,23,293,41
B6N_UGRB_I_R06T_part_00000000_00065535_829.png,500,189,delamination,216,20,284,37
B6N_UGRB_I_R06T_part_00000000_00065535_830.png,500,189,delamination,216,17,283,43
B6N_UGRB_I_R06T_part_00000000_00065535_831.png,500,189,delamination,179,43,320,65
B6N_UGRB_I_R06T_part_00000000_00065535_832.png,500,189,delamination,199,35,301,66
B6N_UGRB_I_R06T_part_00000000_00065535_833.png,500,189,delamination,232,22,267,40
B6N_UGRB_I_R06T_part_00000000_00065535_834.png,500,189,delamination,233,39,267,57
B6N_UGRB_I_R06T_part_00000000_00065535_835.png,500,189,delamination,220,46,279,59
B6N_UGRB_I_R06T_part_00000000_00065535_837.png,500,189,delamination,229,44,270,59
B6N_UGRB_I_R06T_part_00000000_00065535_838.png,500,189,delamination,220,44,280,63
B6N_UGRB_I_R06T_part_00000000_00065535_840.png,500,189,delamination,204,22,296,40
B6N_UGRB_I_R06T_part_00000000_00065535_841.png,500,189,delamination,183,19,317,36
B6N_UGRB_I_R06T_part_00000000_00065535_842.png,500,189,delamination,214,19,286,37
B6N_UGRB_I_R06T_part_00000000_00065535_843.png,500,189,delamination,226,42,273,58
B6N_UGRB_I_R06T_part_00000000_00065535_845.png,500,189,delamination,174,40,325,59
B6N_UGRB_I_R06T_part_00000000_00065535_847.png,500,189,delamination,218,18,282,45
B6N_UGRB_I_R06T_part_00000000_00065535_848.png,500,189,delamination,193,18,307,45
B6N_UGRB_I_R06T_part_00000000_00065535_851.png,500,189,delamination,218,15,282,41
B6N_UGRB_I_R06T_part_00000000_00065535_854.png,500,189,delamination,218,18,282,36
B6N_UGRB_I_R06T_part_00000000_00065535_855.png,500,189,delamination,205,42,294,59
B6N_UGRB_I_R06T_part_00000000_00065535_856.png,500,189,delamination,227,16,272,38
B6N_UGRB_I_R06T_part_00000000_00065535_857.png,500,189,delamination,212,43,287,66
B6N_UGRB_I_R06T_part_00000000_00065535_858.png,500,189,delamination,226,17,273,41
B6N_UGRB_I_R06T_part_00000000_00065535_859.png,500,189,delamination,233,40,267,61
B6N_UGRB_I_R06T_part_00000000_00065535_860.png,500,189,delamination,223,42,277,63
B6N_UGRB_I_R06T_part_00000000_00065535_861.png,500,189,delamination,228,17,272,43
B6N_UGRB_I_R06T_part_00000000_00065535_862.png,500,189,delamination,212,23,288,47
B6N_UGRB_I_R06T_part_00000000_00065535_863.png,500,189,delamination,225,43,274,65
B6N_UGRB_I_R06T_part_00000000_00065535_864.png,500,189,delamination,227,25,272,39
B6N_UGRB_I_R06T_part_00000000_00065535_866.png,500,189,delamination,213,18,286,40
B6N_UGRB_I_R06T_part_00000000_00065535_867.png,500,189,delamination,204,17,295,35
B6N_UGRB_I_R06T_part_00000000_00065535_868.png,500,189,delamination,214,14,286,37
B6N_UGRB_I_R06T_part_00000000_00065535_869.png,500,189,delamination,203,13,297,39
B6N_UGRB_I_R06T_part_00000000_00065535_871.png,500,189,delamination,172,40,327,65
B6N_UGRB_I_R06T_part_00000000_00065535_872.png,500,189,delamination,184,38,315,66
B6N_UGRB_I_R06T_part_00000000_00065535_873.png,500,189,delamination,214,16,285,37
B6N_UGRB_I_R06T_part_00000000_00065535_874.png,500,189,delamination,139,22,360,39
B6N_UGRB_I_R06T_part_00000000_00065535_875.png,500,189,delamination,111,17,389,39
B6N_UGRB_I_R06T_part_00000000_00065535_877.png,500,189,delamination,168,15,331,45
B6N_UGRB_I_R06T_part_00000000_00065535_879.png,500,189,delamination,179,18,320,42
B6N_UGRB_I_R06T_part_00000000_00065535_880.png,500,189,delamination,204,25,295,48
B6N_UGRB_I_R06T_part_00000000_00065535_881.png,500,189,delamination,187,20,312,47
B6N_UGRB_I_R06T_part_00000000_00065535_882.png,500,189,delamination,215,20,285,41
B6N_UGRB_I_R06T_part_00000000_00065535_883.png,500,189,delamination,196,17,303,42
B6N_UGRB_I_R06T_part_00000000_00065535_884.png,500,189,delamination,200,16,300,48
B6N_UGRB_I_R06T_part_00000000_00065535_885.png,500,189,delamination,216,15,284,46
B6N_UGRB_I_R06T_part_00000000_00065535_886.png,500,189,delamination,191,18,309,44
B6N_UGRB_I_R06T_part_00000000_00065535_887.png,500,189,delamination,193,47,306,65
B6N_UGRB_I_R06T_part_00000000_00065535_888.png,507,189,delamination,0,22,507,44
B6N_UGRB_I_R06T_part_00000000_00065535_889.png,500,189,delamination,205,21,294,40
B6N_UGRB_I_R06T_part_00000000_00065535_890.png,500,189,delamination,203,47,296,64
B6N_UGRB_I_R06T_part_00000000_00065535_891.png,500,189,delamination,192,44,308,58
B6N_UGRB_I_R06T_part_00000000_00065535_892.png,500,189,delamination,223,25,277,39
B6N_UGRB_I_R06T_part_00000000_00065535_893.png,500,189,delamination,193,25,306,47
B6N_UGRB_I_R06T_part_00000000_00065535_894.png,500,189,delamination,192,47,308,62
B6N_UGRB_I_R06T_part_00000000_00065535_895.png,500,189,delamination,198,19,301,41
B6N_UGRB_I_R06T_part_00000000_00065535_896.png,500,189,delamination,185,44,315,62
B6N_UGRB_I_R06T_part_00000000_00065535_899.png,500,189,delamination,228,20,271,42
B6N_UGRB_I_R06T_part_00065535_00131070_1201.png,500,189,delamination,216,45,283,63
B6N_UGRB_I_R06T_part_00065535_00131070_1202.png,500,189,delamination,211,19,289,42
B6N_UGRB_I_R06T_part_00065535_00131070_1203.png,500,189,delamination,226,24,273,45
B6N_UGRB_I_R06T_part_00065535_00131070_1204.png,500,189,delamination,188,18,311,44
B6N_UGRB_I_R06T_part_00065535_00131070_1205.png,500,189,delamination,201,37,299,67
B6N_UGRB_I_R06T_part_00065535_00131070_1206.png,500,189,delamination,231,36,269,65
B6N_UGRB_I_R06T_part_00065535_00131070_1207.png,500,189,delamination,220,23,279,42
B6N_UGRB_I_R06T_part_00065535_00131070_1208.png,500,189,delamination,227,40,273,62
B6N_UGRB_I_R06T_part_00065535_00131070_1209.png,500,189,delamination,218,42,282,64
B6N_UGRB_I_R06T_part_00065535_00131070_1210.png,500,189,delamination,218,49,282,61
B6N_UGRB_I_R06T_part_00065535_00131070_1211.png,500,189,delamination,216,41,283,63
B6N_UGRB_I_R06T_part_00065535_00131070_1212.png,500,189,delamination,217,40,282,61
B6N_UGRB_I_R06T_part_00065535_00131070_1213.png,500,189,delamination,222,49,277,64
B6N_UGRB_I_R06T_part_00065535_00131070_1214.png,500,189,delamination,160,20,340,50
B6N_UGRB_I_R06T_part_00065535_00131070_1215.png,500,189,delamination,160,42,339,68
B6N_UGRB_I_R06T_part_00065535_00131070_1216.png,500,189,delamination,191,25,308,38
B6N_UGRB_I_R06T_part_00065535_00131070_1217.png,500,189,delamination,226,38,274,60
B6N_UGRB_I_R06T_part_00065535_00131070_1218.png,500,189,delamination,223,41,276,63
B6N_UGRB_I_R06T_part_00065535_00131070_1219.png,500,189,delamination,216,39,283,63
B6N_UGRB_I_R06T_part_00065535_00131070_1220.png,500,189,delamination,221,17,279,44
B6N_UGRB_I_R06T_part_00065535_00131070_1221.png,500,189,delamination,219,22,280,49
B6N_UGRB_I_R06T_part_00065535_00131070_1222.png,500,189,delamination,200,25,299,46
B6N_UGRB_I_R06T_part_00131070_00196605_1225.png,500,189,delamination,195,25,304,46
B6N_UGRB_I_R06T_part_00131070_00196605_1226.png,500,189,delamination,216,42,283,66
B6N_UGRB_I_R06T_part_00131070_00196605_1227.png,500,189,delamination,217,45,283,71
B6N_UGRB_I_R06T_part_00131070_00196605_1228.png,500,189,delamination,218,20,281,48
B6N_UGRB_I_R06T_part_00131070_00196605_1229.png,500,189,delamination,232,39,268,59
B6N_UGRB_I_R06T_part_00131070_00196605_1230.png,500,189,delamination,198,36,302,57
B6N_UGRB_I_R06T_part_00131070_00196605_1231.png,500,189,delamination,206,29,293,57
B6N_UGRB_I_R06T_part_00131070_00196605_1232.png,500,189,delamination,182,42,317,66
B6N_UGRB_I_R06T_part_00131070_00196605_1233.png,500,189,delamination,209,42,290,63
B6N_UGRB_I_R06T_part_00131070_00196605_1235.png,500,189,delamination,229,44,270,63
B6N_UGRB_I_R06T_part_00131070_00196605_1236.png,500,189,delamination,224,27,276,45
B6N_UGRB_I_R06T_part_00131070_00196605_1237.png,500,189,delamination,229,46,271,66
B6N_UGRB_I_R06T_part_00131070_00196605_1238.png,500,189,delamination,200,22,300,45
B6N_UGRB_I_R06T_part_00131070_00196605_1239.png,500,189,delamination,226,44,273,62
B6N_UGRB_I_R06T_part_00131070_00196605_1240.png,500,189,delamination,232,42,268,62
B6N_UGRB_I_R06T_part_00131070_00196605_1241.png,500,189,delamination,216,42,283,67
B6N_UGRB_I_R06T_part_00131070_00196605_1243.png,500,189,delamination,219,40,280,60
B6N_UGRB_I_R06T_part_00131070_00196605_1245.png,500,189,delamination,186,42,313,63
B6N_UGRB_I_R06T_part_00131070_00196605_1246.png,500,189,delamination,177,50,322,65
B6N_UGRB_I_R06T_part_00131070_00196605_1247.png,500,189,delamination,179,25,320,45
B6N_UGRB_I_R06T_part_00131070_00196605_1249.png,500,189,delamination,222,22,278,41
B6N_UGRB_I_R06T_part_00131070_00196605_1250.png,500,189,delamination,230,22,269,42
B6N_UGRB_I_R06T_part_00131070_00196605_1251.png,500,189,delamination,234,22,265,40
B6N_UGRB_I_R06T_part_00131070_00196605_1252.png,500,189,delamination,221,41,278,63
B6N_UGRB_I_R06T_part_00131070_00196605_1253.png,500,189,delamination,212,23,288,45
B6N_UGRB_I_R06T_part_00131070_00196605_1254.png,500,189,delamination,218,19,282,44
B6N_UGRB_I_R06T_part_00131070_00196605_1255.png,500,189,delamination,205,22,294,47
B6N_UGRB_I_R06T_part_00131070_00196605_1256.png,500,189,delamination,217,22,283,46
B6N_UGRB_I_R06T_part_00196605_00262140_1261.png,500,189,delamination,201,41,298,59
B6N_UGRB_I_R06T_part_00196605_00262140_1262.png,500,189,delamination,216,16,283,30
B6N_UGRB_I_R06T_part_00196605_00262140_1264.png,500,189,delamination,227,14,272,39
B6N_UGRB_I_R06T_part_00196605_00262140_1265.png,500,189,delamination,4,14,496,46
B6N_UGRB_I_R06T_part_00196605_00262140_1266.png,500,189,delamination,190,17,310,43
B6N_UGRB_I_R06T_part_00196605_00262140_1267.png,500,189,delamination,179,17,320,44
B6N_UGRB_I_R06T_part_00196605_00262140_1269.png,500,189,delamination,139,20,361,42
B6N_UGRB_I_R06T_part_00196605_00262140_1270.png,500,189,delamination,79,19,420,38
B6N_UGRB_I_R06T_part_00196605_00262140_1271.png,500,189,delamination,205,10,294,44
B6N_UGRB_I_R06T_part_00196605_00262140_1274.png,500,189,delamination,211,15,289,42
B6N_UGRB_I_R06T_part_00196605_00262140_1276.png,500,189,delamination,134,16,366,37
B6N_UGRB_I_R06T_part_00196605_00262140_1277.png,500,189,delamination,184,16,315,35
B6N_UGRB_I_R06T_part_00196605_00262140_1278.png,500,189,delamination,204,18,296,40
B6N_UGRB_I_R06T_part_00196605_00262140_1279.png,500,189,delamination,179,15,321,36
B6N_UGRB_I_R06T_part_00196605_00262140_1280.png,500,189,delamination,217,16,283,38
B6N_UGRB_I_R06T_part_00196605_00262140_1281.png,500,189,delamination,200,41,300,66
B6N_UGRB_I_R06T_part_00196605_00262140_1282.png,500,189,delamination,218,15,281,36
B6N_UGRB_I_R06T_part_00196605_00262140_1283.png,500,189,delamination,201,12,298,38
B6N_UGRB_I_R06T_part_00196605_00262140_1284.png,500,189,delamination,202,13,297,37
B6N_UGRB_I_R06T_part_00196605_00262140_1286.png,500,189,delamination,70,10,430,42
B6N_UGRB_I_R06T_part_00196605_00262140_1288.png,500,189,delamination,211,16,289,37
B6N_UGRB_I_R06T_part_00196605_00262140_1289.png,500,189,delamination,154,12,345,47
B6N_UGRB_I_R06T_part_00196605_00262140_1291.png,500,189,delamination,193,17,306,42
B6N_UGRB_I_R06T_part_00196605_00262140_1292.png,500,189,delamination,176,18,323,42
B6N_UGRB_I_R06T_part_00196605_00262140_1293.png,500,189,delamination,209,16,290,48
B6N_UGRB_I_R06T_part_00196605_00262140_1295.png,500,189,delamination,224,12,275,36
B6N_UGRB_I_R06T_part_00196605_00262140_1296.png,500,189,delamination,222,10,277,38
B6N_UGRB_I_R06T_part_00196605_00262140_1297.png,500,189,delamination,228,16,272,38
B6N_UGRB_I_R06T_part_00196605_00262140_1298.png,500,189,delamination,193,19,306,43
B6N_UGRB_I_R06T_part_00196605_00262140_1299.png,500,189,delamination,213,16,287,38
B6N_UGRB_I_R06T_part_00196605_00262140_1301.png,500,189,delamination,211,15,288,45
B6N_UGRB_I_R06T_part_00196605_00262140_1302.png,500,189,delamination,189,19,311,42
B6N_UGRB_I_R06T_part_00196605_00262140_1303.png,500,189,delamination,215,15,285,38
B6N_UGRB_I_R06T_part_00196605_00262140_1304.png,500,189,delamination,225,21,274,45
B6N_UGRB_I_R06T_part_00196605_00262140_1305.png,500,189,delamination,224,13,275,42
B6N_UGRB_I_R06T_part_00196605_00262140_1307.png,500,189,delamination,195,11,304,44
B6N_UGRB_I_R06T_part_00196605_00262140_1308.png,500,189,delamination,199,13,301,45
B6N_UGRB_I_R06T_part_00196605_00262140_1311.png,500,189,delamination,195,17,304,42
B6N_UGRB_I_R06T_part_00196605_00262140_1312.png,500,189,delamination,161,12,338,43
B6N_UGRB_I_R06T_part_00196605_00262140_1315.png,500,189,delamination,202,13,298,31
B6N_UGRB_I_R06T_part_00196605_00262140_1316.png,500,189,delamination,226,35,273,56
B6N_UGRB_I_R06T_part_00196605_00262140_1317.png,500,189,delamination,224,13,275,33
B6N_UGRB_I_R06T_part_00196605_00262140_1318.png,500,189,delamination,136,7,364,38
B6N_UGRB_I_R06T_part_00196605_00262140_1321.png,500,189,delamination,221,16,279,46
B6N_UGRB_I_R06T_part_00196605_00262140_1322.png,500,189,delamination,217,20,283,48
B6N_UGRB_I_R06T_part_00196605_00262140_1323.png,500,189,delamination,227,13,273,43
B6N_UGRB_I_R06T_part_00196605_00262140_1324.png,500,189,delamination,232,15,268,41
B6N_UGRB_I_R06T_part_00196605_00262140_1329.png,500,189,delamination,178,16,321,45
B6N_UGRB_I_R06T_part_00196605_00262140_1331.png,500,189,delamination,215,12,285,38
B6N_UGRB_I_R06T_part_00196605_00262140_1332.png,500,189,delamination,191,12,309,38
B6N_UGRB_I_R06T_part_00262140_00327675_1335.png,500,189,delamination,193,19,306,36
B6N_UGRB_I_R06T_part_00262140_00327675_1336.png,500,189,delamination,210,11,290,40
B6N_UGRB_I_R06T_part_00262140_00327675_1337.png,500,189,delamination,195,19,304,37
B6N_UGRB_I_R06T_part_00262140_00327675_1338.png,500,189,delamination,201,19,299,43
B6N_UGRB_I_R06T_part_00262140_00327675_1340.png,500,189,delamination,215,19,285,37
B6N_UGRB_I_R06T_part_00262140_00327675_1341.png,500,189,delamination,207,18,292,38
B6N_UGRB_I_R06T_part_00262140_00327675_1342.png,500,189,delamination,193,34,306,61
B6N_UGRB_I_R06T_part_00262140_00327675_1343.png,500,189,delamination,228,19,272,36
B6N_UGRB_I_R06T_part_00262140_00327675_1344.png,500,189,delamination,197,36,302,68
B6N_UGRB_I_R06T_part_00262140_00327675_1345.png,500,189,delamination,185,15,314,37
B6N_UGRB_I_R06T_part_00262140_00327675_1346.png,500,189,delamination,227,21,272,40
B6N_UGRB_I_R06T_part_00262140_00327675_1347.png,500,189,delamination,232,22,267,43
B6N_UGRB_I_R06T_part_00262140_00327675_1348.png,500,189,delamination,176,45,323,70
B6N_UGRB_I_R06T_part_00262140_00327675_1349.png,500,189,delamination,235,13,265,36
B6N_UGRB_I_R06T_part_00262140_00327675_1350.png,500,189,delamination,218,18,282,41
B6N_UGRB_I_R06T_part_00262140_00327675_1353.png,500,189,delamination,212,17,288,38
B6N_UGRB_I_R06T_part_00262140_00327675_1354.png,500,189,delamination,186,15,313,42
B6N_UGRB_I_R06T_part_00262140_00327675_1355.png,500,189,delamination,221,18,279,34
B6N_UGRB_I_R06T_part_00262140_00327675_1356.png,500,189,delamination,103,17,396,51
B6N_UGRB_I_R06T_part_00262140_00327675_1357.png,500,189,delamination,230,15,270,38
B6N_UGRB_I_R06T_part_00262140_00327675_1358.png,500,189,delamination,233,13,266,38
B6N_UGRB_I_R06T_part_00262140_00327675_1359.png,500,189,delamination,218,15,282,32
B6N_UGRB_I_R06T_part_00262140_00327675_1360.png,500,189,delamination,188,41,312,62
B6N_UGRB_I_R06T_part_00262140_00327675_1361.png,500,189,delamination,198,17,301,40
B6N_UGRB_I_R06T_part_00262140_00327675_1362.png,500,189,delamination,0,35,500,60
B6N_UGRB_I_R06T_part_00262140_00327675_1363.png,500,189,delamination,193,16,306,41
B6N_UGRB_I_R06T_part_00262140_00327675_1364.png,500,189,delamination,208,20,291,34
B6N_UGRB_I_R06T_part_00262140_00327675_1365.png,500,189,delamination,216,20,283,36
B6N_UGRB_I_R06T_part_00262140_00327675_1366.png,500,189,delamination,222,45,278,65
B6N_UGRB_I_R06T_part_00262140_00327675_1367.png,500,189,delamination,200,42,299,59
B6N_UGRB_I_R06T_part_00262140_00327675_1368.png,500,189,delamination,194,20,306,43
B6N_UGRB_I_R06T_part_00262140_00327675_1369.png,500,189,delamination,223,20,277,36
B6N_UGRB_I_R06T_part_00262140_00327675_1370.png,500,189,delamination,216,9,283,45
B6N_UGRB_I_R06T_part_00262140_00327675_1371.png,500,189,delamination,202,19,297,50
B6N_UGRB_I_R06T_part_00262140_00327675_1372.png,500,189,delamination,134,18,365,41
B6N_UGRB_I_R06T_part_00262140_00327675_1373.png,500,189,delamination,160,33,339,60
B6N_UGRB_I_R06T_part_00262140_00327675_1374.png,500,189,delamination,221,12,278,40
B6N_UGRB_I_R06T_part_00262140_00327675_1375.png,500,189,delamination,194,18,306,38
B6N_UGRB_I_R06T_part_00262140_00327675_1376.png,500,189,delamination,147,16,353,45
B6N_UGRB_I_R06T_part_00262140_00327675_1377.png,500,189,delamination,233,15,266,37
B6N_UGRB_I_R06T_part_00262140_00327675_1378.png,500,189,delamination,220,13,280,35
B6N_UGRB_I_R06T_part_00262140_00327675_1379.png,500,189,delamination,177,20,323,38
B6N_UGRB_I_R06T_part_00262140_00327675_1380.png,500,189,delamination,202,16,298,43
B6N_UGRB_I_R06T_part_00262140_00327675_1381.png,500,189,delamination,229,18,271,48
B6N_UGRB_I_R06T_part_00262140_00327675_1382.png,500,189,delamination,178,16,322,44
B6N_UGRB_I_R06T_part_00262140_00327675_1383.png,500,189,delamination,205,16,294,38
